1000000,96,7,53,65,56,41,30,69,74,58,12,61,88,68,89,98,75,22,82,89,9,81,98,54,1000000,88,51,7,29,62,37,24,0,8,13,71,65,5,10,91,47,91,34,61,86,51,1000000,100,76,73,42,47,22,41,1000000,16,80,2,47,56,35,43,56,13,48,33,84,79,64,76,18,55,1000000,64,1000000,12,97,48,51,32,65,71,39,57,5,97,17,34,1000000,9,2,88,8,18,50,69,59,54,74,76,50,47,1000000,48,98,51,65,39,43,61,90,88,1,92,58,1000000,64,67,46,60,32,88,33,7,38,77,66,84,74,64,47,63,94,64,45,59,84,56,37,66,72,1000000,7,29,65,88,25,19,60,86,59,49,3,34,31,46,91,51,61,26,83,6,20,96,92,43,17,67,16,21,89,18,72,72,38,22,1000000,77,16,61,78,55,9,46,93,78,92,64,7,53,39,83,98,72,88,94,25,78,32
79,74,100,17,1000000,67,22,68,23,6,28,2,58,91,15,48,1000000,99,25,89,97,45,46,99,43,70,34,37,13,56,6,95,54,6,0,55,83,57,91,66,61,53,16,66,97,97,90,70,43,10,24,98,43,50,53,58,94,48,8,20,70,38,4,9,1000000,7,76,80,40,22,60,4,92,53,69,24,73,31,60,20,25,24,33,43,52,76,40,44,29,26,26,43,33,72,1,5,53,38,81,57,80,38,39,99,52,74,1000000,1,69,11,99,1000000,27,66,2,86,34,73,71,12,97,91,81,10,13,17,44,94,9,82,87,97,1000000,1000000,31,67,76,55,33,79,20,47,72,55,87,71,30,75,44,49,31,6,99,82,40,8,49,86,46,25,81,47,21,28,1,61,63,45,79,54,98,23,74,75,77,28,36,87,56,8,88,38,55,71,37,62,78,53,16,53,13,47,39,5,42,75,68,30,55,99
34,85,14,39,30,87,76,35,1000000,60,1000000,50,20,57,86,97,58,29,88,64,17,78,7,39,59,6,96,83,6,25,27,81,19,5,91,0,48,38,83,77,37,1000000,23,39,23,12,36,38,24,4,13,75,88,45,94,62,21,78,1000000,2,26,44,65,85,28,67,93,50,77,81,46,52,89,73,79,25,48,6,43,42,52,98,33,1000000,35,98,73,40,88,24,18,93,78,32,2,25,83,49,64,10,39,93,10,3,26,57,61,50,73,38,1,29,1000000,12,54,79,53,94,9,59,26,25,93,93,98,70,44,45,12,20,1000000,1,3,60,45,5,70,66,59,100,15,35,22,15,82,86,1000000,20,35,27,51,3,81,6,22,90,20,88,97,64,3,51,48,95,90,89,69,2,62,9,82,97,19,87,29,85,51,1000000,13,100,54,96,3,1,72,35,44,90,59,37,54,35,48,88,99,68,97,43,26,98
100,62,48,47,51,18,53,88,43,43,82,17,72,83,4,62,88,6,66,8,41,58,1000000,69,76,92,1000000,29,33,37,18,62,1000000,1000000,50,62,0,81,48,39,7,88,74,91,29,17,89,36,90,18,80,4,6,55,78,1000000,38,19,66,25,100,71,72,94,26,56,76,33,78,26,46,33,12,59,21,93,72,54,67,28,99,54,59,1,35,1000000,33,57,7,11,93,31,75,22,69,24,34,93,96,52,12,87,25,55,38,3,91,97,2,5,14,95,52,77,1000000,35,73,12,70,48,38,53,36,48,5,44,9,66,99,1000000,99,94,45,64,1000000,54,6,20,48,70,71,89,51,84,56,2,7,1000000,41,65,56,54,91,16,16,70,1000000,1,46,80,43,1000000,47,92,100,1000000,71,84,7,1000000,8,76,79,14,61,16,72,95,69,100,71,53,92,93,91,59,7,51,23,24,33,99,39,60,95,46,67,85,39,43
62,83,14,37,45,44,46,93,89,1000000,10,71,81,79,69,48,67,83,50,54,59,36,45,1000000,91,89,45,27,2,77,22,50,38,78,44,15,50,0,3,34,53,74,73,75,6,10,28,56,65,77,52,15,36,10,53,45,30,69,77,1000000,25,2,30,28,55,90,43,96,76,37,10,60,77,82,42,12,99,87,14,12,22,4,28,87,96,49,25,64,8,85,99,27,74,1000000,1000000,1000000,94,1000000,46,4,46,88,32,45,24,88,57,6,45,74,31,16,69,56,100,49,68,99,43,65,72,58,15,1,26,89,92,44,48,62,95,55,38,92,1000000,12,95,91,39,18,29,35,75,80,30,26,71,8,78,70,73,19,87,67,77,32,17,18,44,54,37,51,21,43,72,29,23,84,45,1000000,22,85,60,78,69,44,76,51,92,43,60,8,99,66,81,9,66,74,1000000,5,99,23,15,40,83,43,56,75,1000000,74
13,53,45,31,1,51,90,99,14,86,98,22,1000000,100,94,68,7,38,34,27,37,15,53,87,84,1000000,28,17,18,42,1000000,83,58,91,84,24,1000000,8,0,54,2,77,99,9,53,15,40,1000000,34,77,63,64,37,76,69,2,3,88,21,27,53,97,18,63,29,74,49,46,93,87,53,73,53,51,34,1000000,90,47,14,64,78,13,83,75,99,70,1000000,77,47,75,43,61,57,40,3,37,10,41,1000000,62,17,39,100,91,26,1,11,25,15,63,40,1000000,61,14,35,65,1,10,52,73,33,63,60,30,2,6,73,6,28,67,50,73,41,67,83,96,29,1000000,74,36,29,20,23,13,87,53,63,42,27,35,53,32,98,39,42,62,31,72,28,79,17,19,36,46,17,68,16,12,54,1000000,33,96,95,48,51,48,62,21,69,8,42,32,82,64,71,67,13,58,98,96,98,9,85,44,10,98,29,20,61,61
1000000,17,50,21,40,94,57,57,73,68,13,72,48,29,72,7,24,76,52,10,43,25,45,15,44,5,90,84,94,84,41,100,48,5,24,7,1000000,97,79,0,89,1000000,81,78,96,31,17,9,13,47,8,60,70,1000000,53,48,97,1000000,73,61,92,75,31,89,68,72,46,94,3,48,18,25,1000000,64,79,15,51,98,97,67,78,37,10,39,59,21,61,1000000,60,1000000,92,21,2,23,69,37,20,52,7,11,70,11,47,53,23,56,48,49,74,70,2,58,62,30,46,86,38,81,88,94,1,88,47,3,89,96,47,69,5,15,22,93,86,42,26,67,43,44,24,9,33,30,17,71,9,95,34,14,69,22,41,1000000,83,86,84,70,90,12,69,1000000,3,24,26,88,80,10,17,44,85,7,70,44,51,31,1000000,75,74,31,86,26,18,24,11,93,30,93,28,1000000,16,18,71,21,27,88,59,2,1000000,80,1000000,84
94,15,8,95,68,1000000,1000000,49,14,96,69,74,79,54,10,31,49,68,31,41,11,35,7,67,22,54,70,95,75,35,1000000,34,55,18,54,1000000,5,1,4,57,0,22,2,78,53,61,76,55,14,59,98,32,50,46,1000000,94,9,76,43,60,58,9,92,68,57,25,16,53,15,41,15,40,1000000,59,98,96,80,81,38,20,43,8,14,70,84,34,7,74,64,72,53,13,1000000,1000000,58,34,88,59,41,42,1,38,87,36,27,7,16,72,73,68,66,93,24,45,18,50,12,9,35,41,22,80,27,4,1000000,75,91,18,81,94,30,14,71,1,48,22,6,28,68,98,1000000,33,29,56,27,71,60,28,94,25,73,54,74,63,13,41,85,86,76,42,12,1000000,1,52,2,68,41,59,14,99,16,46,31,73,32,91,11,20,72,16,55,53,41,59,51,36,16,74,74,68,33,21,43,95,95,9,95,41,1000000,58
92,96,40,55,24,34,3,78,98,26,80,6,20,89,44,58,27,49,68,18,48,22,72,92,33,97,32,40,26,23,72,5,10,4,10,87,58,43,76,46,18,0,85,16,30,43,11,41,76,77,97,83,41,1000000,21,9,89,90,78,49,79,36,34,45,62,73,86,5,57,26,66,13,96,53,3,4,41,86,52,22,75,61,26,1,69,33,30,52,45,51,3,41,97,16,93,31,24,46,53,94,95,43,53,52,91,83,79,65,71,33,52,21,7,50,1000000,99,68,64,100,14,89,44,32,43,6,62,65,60,92,20,85,53,94,86,75,12,75,34,42,46,68,58,9,19,68,75,31,53,54,29,62,95,97,36,40,60,36,33,18,7,90,14,13,81,81,29,27,85,3,9,56,9,80,44,44,19,86,44,36,89,56,64,8,5,98,26,36,21,36,36,82,1000000,10,1000000,3,37,28,68,1000000,55
99,30,75,19,95,77,31,40,24,45,33,79,27,55,66,41,30,51,47,77,51,70,15,35,19,60,15,50,47,6,51,18,3,25,43,1000000,93,22,18,15,71,67,0,89,75,9,1000000,22,59,91,31,19,66,52,27,13,39,9,81,98,5,49,71,88,20,56,27,16,40,50,57,1000000,94,31,57,97,88,31,60,47,8,62,1000000,100,17,6,2,1,86,67,49,74,79,79,81,33,98,21,72,49,23,67,8,61,52,95,70,93,32,55,36,15,76,35,3,44,62,50,73,22,37,82,63,91,67,55,58,1000000,71,39,36,50,55,50,94,59,82,25,10,3,77,31,95,48,1000000,28,68,62,22,24,58,95,42,28,100,53,56,14,24,16,91,74,38,77,73,77,81,79,74,89,30,81,100,56,48,58,45,22,96,94,93,40,99,69,5,50,96,50,51,53,13,23,11,30,69,92,57,73,32,2
61,6,37,62,40,39,77,18,88,48,55,12,13,1000000,40,6,61,75,58,38,65,47,31,36,1000000,55,28,23,60,80,53,8,73,1000000,14,24,77,11,58,1000000,21,80,56,0,40,71,37,43,1000000,1000000,62,86,86,29,83,76,26,98,28,100,48,70,6,18,8,71,29,73,88,99,8,53,78,100,19,89,55,59,37,26,2,6,55,96,13,1000000,59,1000000,44,1000000,83,94,1000000,7,4,59,63,27,45,91,9,51,13,30,65,70,34,69,45,88,72,52,14,5,88,65,76,26,51,30,34,19,86,93,83,70,2,88,22,29,44,32,54,41,35,73,1000000,1,98,12,56,14,27,24,81,78,12,86,9,33,1000000,4,94,64,61,22,25,94,1,17,64,26,2,4,23,9,44,4,41,1000000,36,96,77,44,6,1000000,1000000,59,1000000,15,55,89,42,79,97,39,42,44,39,63,45,25,77,62,69,59,63,25,83,69
44,9,8,1000000,1000000,99,60,95,97,24,54,93,53,18,21,25,14,31,93,52,65,1000000,66,43,7,61,72,46,3,29,90,1000000,1,19,76,94,48,21,21,1000000,90,18,37,77,0,1,36,69,79,48,60,94,41,1000000,84,76,10,66,23,83,1000000,52,19,93,59,93,25,91,98,70,36,93,42,90,36,97,53,97,46,80,43,29,69,11,32,32,78,59,90,42,35,66,43,38,85,52,80,17,12,99,46,13,32,54,79,1000000,49,1000000,33,58,11,20,64,50,97,81,8,77,8,17,14,15,58,16,31,36,58,77,79,24,47,21,31,63,36,89,62,37,7,21,32,99,20,79,94,39,86,61,94,64,93,1000000,55,3,53,27,41,51,66,57,90,92,93,54,25,74,37,50,79,57,66,1000000,75,84,53,90,1,96,30,2,87,70,78,52,7,59,4,36,17,40,85,70,42,32,85,40,5,33,87,35
58,1000000,38,29,62,76,48,52,49,42,46,40,36,21,1000000,5,56,88,1000000,99,59,25,60,61,20,80,80,7,99,55,39,93,56,76,50,22,74,27,23,29,5,34,47,27,92,0,1,65,65,80,74,89,75,26,70,64,12,97,60,35,81,82,82,52,96,11,18,7,64,15,48,74,62,100,69,32,82,6,43,7,59,17,53,17,99,80,71,9,84,54,15,8,84,17,4,50,54,78,76,1000000,68,80,18,7,25,21,96,44,27,92,87,83,54,79,15,91,68,1000000,53,75,86,28,35,1000000,62,8,25,29,1000000,14,3,57,10,45,54,50,100,29,89,41,24,15,85,98,99,88,36,79,44,13,67,94,53,96,1000000,79,31,19,94,40,81,56,81,9,7,14,58,53,57,60,33,94,43,100,54,46,81,91,29,83,1000000,72,89,76,97,1000000,76,29,71,37,50,26,53,47,38,53,19,39,12,12
45,56,24,19,22,74,1000000,75,55,62,71,56,75,73,60,1000000,6,80,45,1000000,4,48,50,24,70,68,2,29,26,53,31,16,94,39,27,58,78,1000000,77,100,67,1000000,4,33,97,100,0,52,51,86,59,51,18,11,68,18,41,24,45,19,55,62,2,52,82,90,61,45,69,85,23,95,81,34,88,19,92,12,65,60,1000000,27,28,59,59,14,81,78,61,12,25,12,9,100,1000000,52,38,6,40,64,15,64,82,80,1000000,9,12,40,1000000,93,90,25,46,85,75,62,20,65,49,90,70,42,81,24,60,83,82,49,99,14,28,64,95,34,91,16,98,14,1,97,48,33,81,21,1000000,39,20,38,61,3,83,100,20,85,47,39,50,29,25,77,91,66,6,8,89,43,75,20,98,78,96,41,28,23,44,48,91,97,18,44,44,92,1000000,6,14,83,38,18,19,4,35,21,33,50,22,30,29,21,81,64
26,38,41,88,1,63,93,31,45,60,100,45,89,1000000,1000000,2,30,76,93,6,49,83,16,69,78,91,35,92,98,57,31,75,1000000,63,47,60,10,28,76,23,39,66,73,86,13,43,57,0,20,2,100,39,92,19,16,52,76,97,94,87,62,41,15,77,56,92,24,52,71,85,1000000,40,70,93,15,12,6,43,72,99,17,1,11,60,12,85,68,46,1,36,1000000,83,26,17,10,16,10,90,87,36,1,100,57,53,27,45,16,80,49,97,90,58,7,8,69,45,94,92,26,67,32,88,4,56,23,59,58,69,44,54,96,88,57,1000000,59,49,81,13,59,90,55,56,35,7,76,69,37,22,14,67,7,73,68,98,96,98,26,11,99,33,79,42,44,40,44,91,39,100,75,84,94,100,75,78,13,88,95,71,48,1,29,24,99,83,63,50,35,50,25,97,39,43,23,60,87,59,27,72,31,17
89,27,62,74,39,83,43,87,33,67,60,47,1000000,95,36,78,66,7,85,67,50,30,43,74,100,72,17,1,36,23,58,62,94,96,29,1000000,61,1000000,21,27,58,3,97,26,93,86,20,80,0,58,11,67,18,59,53,64,11,6,42,43,1000000,40,71,92,62,1000000,60,54,80,96,33,8,1000000,12,48,65,53,79,15,79,47,1,77,36,62,47,28,61,77,67,79,1000000,4,46,26,32,43,7,51,79,94,14,53,77,48,98,100,1000000,55,46,27,9,72,13,67,68,23,96,91,93,48,63,22,30,81,64,1000000,1000000,38,34,53,50,95,84,93,14,50,75,1000000,55,3,26,71,87,35,78,52,10,27,97,1000000,59,62,80,41,22,40,85,21,53,16,38,90,25,93,70,47,39,57,20,72,76,54,33,21,99,72,49,91,35,36,10,19,7,90,59,69,87,38,38,45,24,45,97,63,94,85,8,10,77
69,27,36,41,19,76,47,39,71,32,22,35,80,65,42,76,56,47,63,54,15,3,25,1000000,77,33,13,8,74,92,28,1,63,6,42,1,39,26,39,23,17,42,44,79,37,30,24,53,64,0,13,91,58,1000000,26,29,34,22,22,34,56,88,76,77,16,1000000,29,1,81,90,50,80,38,69,1000000,2,75,24,86,55,83,15,9,6,13,94,67,44,46,100,37,22,33,51,72,74,48,38,27,14,50,92,32,88,1000000,39,1000000,89,82,90,81,72,90,76,12,14,25,78,33,40,97,52,32,33,68,35,7,32,63,1000000,1000000,75,66,50,11,67,19,13,74,47,13,28,2,89,6,75,69,8,36,97,2,5,91,72,92,16,54,72,16,96,22,93,76,91,82,56,4,72,65,86,62,63,48,63,68,5,1000000,86,51,85,59,47,96,28,24,88,98,39,74,16,82,78,48,10,15,3,1000000,93,58,28
44,25,45,68,27,1000000,76,82,10,48,23,19,62,22,90,57,60,74,46,28,72,59,5,11,21,15,92,8,87,70,80,1000000,81,69,92,1000000,86,69,42,34,12,98,88,81,52,67,68,37,75,72,0,16,3,63,100,15,26,73,14,5,97,1000000,62,21,71,66,61,80,48,74,61,51,47,72,83,32,1000000,11,1000000,30,87,19,61,29,71,93,5,28,77,12,20,23,82,66,25,34,16,19,86,10,46,73,43,17,39,45,95,4,17,99,1000000,40,53,80,93,1000000,4,32,43,33,63,65,61,31,58,79,10,25,12,83,21,37,1000000,21,63,35,85,41,91,39,18,49,56,20,57,63,86,90,58,74,82,77,47,64,52,39,65,1000000,94,57,81,80,1000000,50,8,55,5,63,86,92,78,46,100,67,79,87,10,1000000,4,19,49,36,82,99,21,80,36,24,87,77,53,67,2,24,38,18,49,37,100,1000000
1000000,88,1000000,55,1000000,55,70,36,32,81,27,1000000,1000000,66,1000000,26,50,1000000,54,47,26,83,22,46,92,66,14,36,84,66,1000000,6,94,69,6,33,66,47,57,29,38,82,78,22,17,80,98,19,71,7,32,0,34,7,78,51,50,10,82,80,64,100,54,47,92,2,17,14,49,1000000,88,86,69,65,1000000,58,91,26,44,7,45,35,84,81,43,8,41,51,79,64,1000000,66,47,76,6,46,59,59,62,31,96,89,97,29,13,56,54,58,88,99,98,87,92,88,31,10,45,31,30,22,61,34,67,10,4,85,8,65,47,69,63,28,44,56,32,91,94,1000000,27,67,57,61,98,28,18,54,42,25,75,31,100,63,65,61,51,12,30,21,98,19,78,7,37,42,64,8,29,91,87,65,61,100,63,30,23,17,74,65,22,48,41,84,58,64,63,42,21,31,14,10,6,94,56,72,93,52,47,23,1000000,93
34,50,34,59,58,26,4,59,96,12,56,38,33,90,46,58,88,35,78,72,19,1,82,21,78,10,22,64,90,68,93,80,66,85,49,81,85,83,64,85,45,61,99,75,87,39,83,58,12,94,12,50,0,1000000,22,31,66,4,96,68,88,87,88,64,89,88,36,31,41,95,87,75,51,49,89,2,35,13,67,45,3,66,83,77,53,98,95,74,58,87,5,97,33,31,52,87,33,34,83,3,42,88,6,50,59,35,22,63,83,89,98,1000000,12,86,1000000,14,98,85,1000000,6,46,20,32,65,18,72,100,12,90,4,8,1000000,62,81,46,34,1000000,4,1000000,99,71,100,25,5,59,40,51,74,25,88,76,39,95,27,68,4,1000000,1000000,50,84,81,67,61,4,1000000,61,75,89,26,12,25,77,20,19,94,1000000,67,1000000,12,39,1000000,21,73,63,82,51,79,96,86,1000000,22,62,61,1000000,57,54,85,62,1000000,72
56,88,1000000,38,34,62,30,12,5,78,81,38,41,72,92,83,44,16,26,58,1000000,5,50,10,33,78,36,1000000,40,96,99,59,22,43,5,1000000,84,56,54,48,99,54,12,48,86,94,55,39,97,99,69,98,84,0,94,69,9,45,21,73,21,1000000,17,82,55,7,79,2,98,73,36,17,94,96,1000000,48,1,1,78,53,39,3,10,22,77,99,90,1000000,98,1000000,7,14,1000000,63,43,10,36,12,51,20,11,29,1,60,45,62,61,97,66,7,21,36,12,95,81,53,37,79,42,22,19,1000000,39,1000000,95,37,1000000,61,71,54,32,16,1000000,65,56,80,53,91,12,28,43,5,79,32,49,72,64,64,47,96,74,95,32,69,27,6,68,99,1000000,86,1000000,57,58,73,36,66,2,19,36,76,25,38,34,30,6,44,45,54,95,100,89,69,89,12,26,28,21,70,3,31,23,11,69,8,1,95,20,14,97,66
95,5,97,28,8,46,61,22,80,31,100,28,99,44,96,16,74,50,1,30,100,25,85,84,17,4,27,66,78,80,55,1,12,2,1,36,27,81,60,47,71,59,88,54,30,92,1000000,39,29,91,1000000,29,19,100,0,53,43,22,76,49,27,77,50,45,95,63,64,59,98,81,69,24,51,23,45,67,45,62,85,37,100,67,40,12,13,75,13,50,63,9,36,45,42,96,43,21,63,73,22,66,54,89,3,25,1000000,12,99,13,59,9,9,79,13,42,28,20,15,66,47,93,54,37,19,47,84,66,32,78,17,98,23,31,33,75,91,26,16,92,95,68,79,34,72,11,37,50,16,60,72,31,24,68,97,39,29,49,88,69,1000000,18,61,90,29,7,72,74,73,78,46,95,54,26,83,48,27,97,62,77,48,98,74,93,97,34,54,59,96,77,75,47,1000000,1000000,8,89,28,26,38,37,55,12
20,68,17,91,42,59,1000000,84,59,5,68,6,96,10,10,2,94,9,16,83,1000000,89,52,9,96,58,45,3,88,99,85,28,82,36,69,14,81,12,20,20,62,88,57,77,35,74,67,43,90,66,23,79,37,92,66,0,9,10,71,89,4,18,1000000,96,82,58,21,8,33,85,50,62,27,25,61,13,84,40,47,68,82,58,40,48,68,29,60,81,8,93,24,1000000,41,69,15,93,78,60,36,45,60,38,35,93,26,1000000,20,2,61,1000000,98,36,28,49,12,91,96,4,66,6,6,85,64,39,84,32,96,19,2,31,56,14,96,49,1000000,1000000,50,1000000,68,59,89,1000000,26,20,22,54,45,62,13,83,94,82,36,1000000,73,63,35,11,92,10,50,94,72,9,73,65,35,67,26,9,1000000,45,97,68,98,99,87,62,1000000,87,25,87,52,96,24,22,1000000,100,29,75,1000000,44,37,17,78,51,57,60,89,29
91,67,12,25,58,46,45,77,86,53,46,9,97,65,6,1000000,96,26,59,40,61,71,21,5,60,31,90,89,1000000,83,50,31,85,11,88,50,18,35,31,59,33,61,32,7,34,86,41,18,73,88,7,46,17,52,88,1000000,0,4,75,89,89,37,50,95,2,56,36,6,81,44,31,31,49,55,90,35,62,98,75,85,41,31,2,95,27,81,84,76,76,76,26,62,82,73,66,92,88,79,7,37,76,59,21,70,93,46,47,93,48,73,98,67,1000000,44,6,69,54,70,18,98,22,34,34,48,41,90,68,41,16,15,95,35,27,84,2,50,40,34,39,17,85,74,10,85,49,42,23,15,19,19,2,84,2,24,14,24,73,83,94,47,76,98,76,1000000,79,21,60,34,54,9,15,1000000,83,68,53,63,19,18,1000000,26,42,66,74,42,79,1000000,73,89,57,43,62,98,54,21,2,29,1000000,77,29,97
100,67,1000000,28,27,27,43,36,20,69,64,25,77,16,22,48,91,1000000,1000000,70,33,53,51,1000000,35,30,43,23,2,33,2,78,48,54,7,82,57,85,36,93,55,95,89,18,5,13,1000000,35,77,31,9,53,7,11,75,73,1000000,0,78,22,60,41,33,63,42,88,45,52,91,73,78,15,12,78,32,30,44,25,46,88,38,44,61,55,63,42,59,1000000,89,59,81,39,19,2,92,1000000,1000000,84,33,7,20,90,34,3,80,53,70,76,44,81,77,91,93,35,22,44,69,34,50,72,37,32,52,47,77,81,53,92,85,34,1,90,98,70,26,48,17,75,11,57,33,47,73,65,88,1000000,2,46,12,86,90,77,95,50,48,80,76,97,45,11,10,94,31,6,82,48,49,88,17,6,44,86,11,78,52,86,92,44,48,70,80,17,27,46,1000000,63,67,4,68,99,8,52,26,91,4,52,93,43,29,99
17,70,1000000,63,3,27,87,31,3,53,29,49,35,17,27,24,18,20,87,8,1000000,21,11,38,16,88,5,100,96,9,100,89,40,26,61,3,5,48,89,12,80,13,89,55,99,91,77,60,65,49,58,1000000,9,37,10,67,1000000,35,0,60,83,15,15,45,48,7,99,1000000,82,69,3,34,9,35,39,8,80,1000000,44,4,33,3,5,86,45,55,65,72,90,32,16,98,58,24,19,80,70,33,97,45,80,49,63,87,12,48,1000000,59,23,22,29,64,50,78,16,48,81,90,85,92,92,1000000,75,59,32,83,28,31,63,7,83,61,1000000,79,95,63,33,77,11,89,79,54,76,79,47,11,26,45,36,99,1000000,56,14,6,43,65,46,79,20,54,85,7,61,3,15,73,70,70,35,14,76,5,66,12,41,34,86,10,13,34,69,57,15,53,69,76,42,6,10,90,98,58,66,30,16,22,25,75,35,12
16,30,42,99,11,97,4,96,98,36,30,98,54,64,11,5,25,6,86,7,25,1000000,92,89,38,2,55,63,29,28,100,77,85,89,9,69,53,97,1000000,85,99,96,85,71,20,34,1000000,98,68,98,70,14,60,18,100,18,46,81,52,0,2,8,98,20,87,98,42,13,16,80,89,52,9,85,35,96,44,50,36,67,54,18,79,1000000,46,59,86,74,1000000,44,1000000,81,49,52,66,99,41,77,2,29,5,30,60,84,64,54,97,11,93,23,83,26,84,35,74,100,1000000,80,49,39,100,86,72,94,85,83,6,85,69,56,2,8,91,24,73,1000000,28,38,28,95,95,74,82,52,21,22,79,33,1,22,49,48,1000000,78,57,1,87,63,100,46,93,42,33,16,20,41,25,48,10,35,97,64,22,80,38,66,76,22,41,86,68,22,76,96,6,86,1000000,28,35,65,36,71,6,91,17,88,9,49,74,89
44,37,56,67,82,27,100,14,52,85,93,81,83,63,56,16,16,16,10,96,28,72,9,61,6,41,70,3,89,90,15,17,28,1000000,41,9,26,64,50,1000000,60,19,20,25,99,80,8,29,75,8,12,37,9,49,64,7,96,32,86,50,0,70,1000000,68,32,23,63,31,42,81,92,76,1000000,70,91,46,2,61,16,13,31,15,1,96,26,57,94,61,1000000,36,42,86,99,99,45,53,48,2,80,55,52,82,52,60,87,97,19,79,86,16,90,34,94,58,1000000,88,81,1000000,90,1000000,41,52,1000000,88,18,61,13,82,76,80,72,75,81,90,29,52,54,55,56,73,86,1000000,47,1000000,82,36,34,25,41,16,2,85,8,68,87,16,38,65,24,5,15,10,27,36,1000000,94,51,32,22,10,83,72,10,78,62,81,25,6,7,85,10,49,14,1000000,1000000,79,65,36,99,71,39,85,1000000,51,58,1,90,17,49,1000000
29,92,72,36,1000000,5,98,28,74,63,56,21,35,65,43,41,64,1,86,34,65,76,13,79,84,1000000,15,1000000,8,51,23,16,75,49,35,20,96,34,99,46,62,40,76,30,73,98,90,25,59,87,56,88,98,75,9,79,1000000,14,14,99,48,0,92,42,29,64,66,94,80,86,69,1000000,34,62,99,39,81,27,77,27,18,67,54,89,67,1000000,68,4,29,26,19,47,19,22,11,60,1000000,56,22,43,10,46,63,37,1,18,17,45,4,73,93,24,1000000,100,55,87,95,16,88,34,80,1000000,18,87,99,79,15,22,78,100,75,48,60,60,4,96,97,100,44,1000000,48,39,39,84,17,8,9,60,55,8,53,78,95,64,1000000,22,51,17,5,59,1000000,48,96,75,20,66,98,14,26,66,27,34,56,89,1000000,51,48,51,53,70,18,18,83,48,73,42,63,94,55,100,59,58,46,18,71,88,72,34,55,1000000
53,14,20,46,48,81,1000000,1000000,37,100,2,10,45,40,8,20,60,1,97,44,40,47,25,29,37,45,78,29,83,16,6,3,66,69,80,77,7,51,1000000,88,40,90,30,52,18,78,62,94,40,79,60,95,90,81,44,98,23,1000000,80,65,14,11,0,80,90,73,27,86,36,18,40,86,50,43,47,78,90,52,57,37,97,16,35,48,54,87,48,45,95,13,30,1000000,53,21,2,97,75,64,95,20,4,65,4,67,53,39,82,53,54,85,38,1000000,66,92,27,30,66,99,76,68,20,31,54,21,10,35,48,31,40,1,52,9,59,82,40,21,78,15,1000000,13,36,36,82,5,77,95,1000000,58,19,67,36,56,1000000,4,81,16,54,41,89,81,99,61,78,61,4,73,52,78,39,29,64,62,33,23,88,13,46,79,79,36,32,47,57,32,62,41,62,99,17,87,79,84,76,28,78,62,26,57,1000000,4
3,20,43,20,58,39,40,1,72,34,43,10,4,30,51,26,52,75,24,4,20,34,54,36,28,26,52,6,79,83,68,17,23,94,65,94,84,24,42,59,39,57,37,59,48,97,21,13,1000000,16,52,8,8,82,77,36,5,54,69,56,76,33,65,0,43,52,63,68,87,89,16,96,36,41,5,18,65,1000000,55,35,64,37,99,92,64,69,32,80,45,22,46,82,95,73,19,41,5,68,31,97,100,28,61,5,24,52,25,21,67,40,77,93,28,33,50,64,58,83,85,33,88,55,61,35,1000000,56,73,92,41,96,39,29,71,54,82,34,60,11,85,75,56,59,24,99,7,26,6,87,48,78,57,85,49,1000000,45,76,68,87,1000000,9,19,48,39,31,31,1,14,90,74,23,60,85,93,29,27,56,44,68,23,10,38,48,95,62,85,62,84,23,79,39,34,29,90,81,56,67,65,26,81,64
38,1000000,57,15,15,87,1000000,74,71,51,79,99,39,1000000,80,73,14,48,44,41,99,47,34,17,33,97,93,23,46,36,81,90,2,31,83,10,67,33,12,49,71,11,13,24,58,66,97,22,10,94,99,62,81,12,51,31,46,52,1,42,67,47,9,80,0,95,38,17,37,32,96,1000000,18,68,72,88,30,95,37,58,27,54,1000000,57,82,71,69,59,69,55,38,1000000,1,68,18,73,3,81,89,38,71,2,96,6,25,90,96,11,34,88,77,65,95,52,1000000,94,69,83,39,33,93,9,64,42,14,24,24,21,65,60,22,72,83,26,1,9,43,5,83,61,36,45,3,73,75,12,23,77,16,87,41,1000000,27,73,77,46,86,54,100,73,10,1000000,22,55,69,42,50,50,16,95,31,6,42,70,12,85,28,81,33,58,76,99,92,78,1000000,39,10,69,60,3,61,84,5,46,1000000,64,94,92,98,38
39,55,23,79,77,46,77,4,11,64,43,91,73,59,87,69,68,46,86,83,59,51,50,93,61,10,70,2,78,97,84,40,81,93,71,21,61,44,7,12,73,28,44,71,4,6,79,9,99,86,70,69,7,89,33,4,10,1000000,19,53,55,89,64,85,91,0,48,11,53,33,44,87,21,1000000,97,89,7,15,1,62,1000000,23,46,94,8,81,63,16,1000000,17,88,70,59,47,38,74,71,46,100,69,69,85,25,48,32,84,5,4,64,7,19,58,55,74,65,62,97,73,11,84,54,82,63,90,99,62,1000000,67,68,48,1000000,53,79,1000000,52,51,75,28,78,1000000,37,29,27,67,95,69,38,46,1000000,40,1000000,62,95,70,76,59,73,62,49,37,31,7,28,100,68,23,91,4,92,71,1,8,98,98,35,59,15,42,48,6,88,29,10,46,37,52,85,78,1000000,21,93,81,97,99,12,95,37,93,70,78
